vendor_id,vendor_name,category,date,amount_inr,description,po_number,source,record_id,building_id
AUTH-BBMP-EE-HEBBALA-EAST-ZN,BBMP-EE-HEBBALA-EAST-ZN,Water Supply & Sewage,2025-05-21 15:15:00,1299696.0,Providing drinking water works in Ward No.46 in Hebbal Division,BBMP/2017-18/WS/WORK_INDENT25742,bbmp_capital_works,COST-00087,BLD-HQ-01
AUTH-BBMP-EE-HEBBALA-EAST-ZN,BBMP-EE-HEBBALA-EAST-ZN,Water Supply & Sewage,2025-05-21 15:15:00,1259601.0,Drilling of Borewells with pipeline at Pillappa block and Vasanthappa Garden in Ward no 20 Ganganagar,BBMP/2017-18/WS/WORK_INDENT25735,bbmp_capital_works,COST-00088,BLD-HQ-01
AUTH-BBMP-EE-ELEC-MAHADEVAPURA,BBMP-EE-ELEC-MAHADEVAPURA,Electrical Infrastructure,2025-05-21 15:15:00,1499820.0,Providing and fixing of LED Street lights in Ward No. 26 in K.R.Puram Division,BBMP/2017-18/EL/WORK_INDENT25667,bbmp_capital_works,COST-00089,BLD-HQ-01
AUTH-BBMP-EE-PROJECT-WEST,BBMP-EE-PROJECT-WEST,Buildings & Civil Works,2025-05-22 15:15:00,13839332.0,"Construction Of Maternity Hospital In Ward No.74, Shakthi Ganapathinagar",BBMP/2017-18/BD/WORK_INDENT25764,bbmp_capital_works,COST-00090,BLD-HQ-01
AUTH-BBMP-CE-RRNAGAR,BBMP-CE-RRNAGAR,General Civil Works,2025-05-22 15:15:00,499993.0,"House keeping of Electrical Cremetorium by engaging required staff including Periodically cleaning of furnace D.G set cleaning of scrubber,chiminey etc, complete at Peenya in ward No 38 of RR Nagar Zone",BBMP/2017-18/OW/WORK_INDENT25740,bbmp_capital_works,COST-00091,BLD-HQ-01
AUTH-BBMP-EE-ELEC-MAHADEVAPURA,BBMP-EE-ELEC-MAHADEVAPURA,Electrical Infrastructure,2025-05-22 15:15:00,2398640.0,Led pilot Project in Ward No.52 K.R.Puram in Mahadevapura Zone.,BBMP/2017-18/EL/WORK_INDENT25651,bbmp_capital_works,COST-00092,BLD-HQ-01
AUTH-BBMP-EE-PROJECT-WEST,BBMP-EE-PROJECT-WEST,Buildings & Civil Works,2025-05-22 15:15:00,7378171.0,Construction Of Indoor Badminton Court And Other Improvement Works At Sangolli Rayanna Play Ground In Ward No.126.,BBMP/2017-18/BD/WORK_INDENT25765,bbmp_capital_works,COST-00093,BLD-HQ-01
AUTH-BBMP-EE-PROJECT-WEST,BBMP-EE-PROJECT-WEST,Buildings & Civil Works,2025-05-22 15:15:00,19359134.0,"Upgradation of Kamalammana Gundi Playground in Ward No.67, Nagapura (Phase I)",BBMP/2017-18/BD/WORK_INDENT25762,bbmp_capital_works,COST-00094,BLD-HQ-01
AUTH-BBMP-EE-PROJECT-WEST,BBMP-EE-PROJECT-WEST,Buildings & Civil Works,2025-05-22 15:15:00,45595950.0,Construction Of Indoor Sports Complex and Other Development Works in K.G. Ground at Lakshminagara SVK Layout in Ward No.75,BBMP/2017-18/BD/WORK_INDENT25761,bbmp_capital_works,COST-00095,BLD-HQ-01
AUTH-BBMP-EE-PROJECT-WEST,BBMP-EE-PROJECT-WEST,General Civil Works,2025-05-22 15:15:00,17669305.0,Upgradation of Swimming pool n Ward No.68,BBMP/2017-18/OW/WORK_INDENT25767,bbmp_capital_works,COST-00096,BLD-HQ-01
AUTH-BBMP-CE-RRNAGAR,BBMP-CE-RRNAGAR,General Civil Works,2025-05-22 15:15:00,899996.0,"Maintenance of electrical Cremitorium furnance and equipments using necesssery spare parts, tools and skilled man power etc, complete at Peenya in ward No 38 of RR Nagar Zone .",BBMP/2017-18/OW/WORK_INDENT25756,bbmp_capital_works,COST-00097,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-07-21 00:00:00,309787.14,"Estimated electricity cost, week of 2025-07-21 — 38764 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00098,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-07-28 00:00:00,1470644.93,"Estimated electricity cost, week of 2025-07-28 — 184655 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00099,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-08-04 00:00:00,1523132.89,"Estimated electricity cost, week of 2025-08-04 — 191217 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00100,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-08-11 00:00:00,1695030.08,"Estimated electricity cost, week of 2025-08-11 — 212709 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00101,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-08-18 00:00:00,1300494.94,"Estimated electricity cost, week of 2025-08-18 — 163342 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00102,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-08-25 00:00:00,1241675.57,"Estimated electricity cost, week of 2025-08-25 — 155970 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00103,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-09-01 00:00:00,1186361.8,"Estimated electricity cost, week of 2025-09-01 — 148981 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00104,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-09-08 00:00:00,1440019.08,"Estimated electricity cost, week of 2025-09-08 — 180778 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00105,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-09-15 00:00:00,1552297.08,"Estimated electricity cost, week of 2025-09-15 — 194573 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00106,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-09-22 00:00:00,1153936.16,"Estimated electricity cost, week of 2025-09-22 — 144991 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00107,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-09-29 00:00:00,1399230.18,"Estimated electricity cost, week of 2025-09-29 — 175698 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00108,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-10-06 00:00:00,1146847.62,"Estimated electricity cost, week of 2025-10-06 — 144146 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00109,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-10-13 00:00:00,1143362.03,"Estimated electricity cost, week of 2025-10-13 — 143636 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00110,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-10-20 00:00:00,1158523.88,"Estimated electricity cost, week of 2025-10-20 — 145534 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00111,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-10-27 00:00:00,1188083.34,"Estimated electricity cost, week of 2025-10-27 — 149298 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00112,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-11-03 00:00:00,1343039.9,"Estimated electricity cost, week of 2025-11-03 — 168588 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00113,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-11-10 00:00:00,1290459.95,"Estimated electricity cost, week of 2025-11-10 — 161940 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00114,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-11-17 00:00:00,1253638.95,"Estimated electricity cost, week of 2025-11-17 — 157331 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00115,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-11-24 00:00:00,1320141.64,"Estimated electricity cost, week of 2025-11-24 — 165770 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00116,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-12-01 00:00:00,1510774.48,"Estimated electricity cost, week of 2025-12-01 — 189527 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00117,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-12-08 00:00:00,1492110.68,"Estimated electricity cost, week of 2025-12-08 — 187357 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00118,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-12-15 00:00:00,1450389.64,"Estimated electricity cost, week of 2025-12-15 — 181923 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00119,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-12-22 00:00:00,1829814.76,"Estimated electricity cost, week of 2025-12-22 — 229345 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00120,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2025-12-29 00:00:00,1838976.36,"Estimated electricity cost, week of 2025-12-29 — 230725 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00121,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-01-05 00:00:00,1582005.98,"Estimated electricity cost, week of 2026-01-05 — 198603 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00122,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-01-12 00:00:00,1429282.92,"Estimated electricity cost, week of 2026-01-12 — 179679 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00123,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-01-19 00:00:00,1476645.7,"Estimated electricity cost, week of 2026-01-19 — 185465 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00124,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-01-26 00:00:00,1576806.74,"Estimated electricity cost, week of 2026-01-26 — 198053 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00125,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-02-02 00:00:00,1417983.32,"Estimated electricity cost, week of 2026-02-02 — 178301 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00126,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-02-09 00:00:00,1286461.88,"Estimated electricity cost, week of 2026-02-09 — 161657 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00127,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-02-16 00:00:00,1286726.71,"Estimated electricity cost, week of 2026-02-16 — 161773 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00128,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-02-23 00:00:00,1355953.21,"Estimated electricity cost, week of 2026-02-23 — 170369 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00129,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-03-02 00:00:00,1429613.57,"Estimated electricity cost, week of 2026-03-02 — 179386 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00130,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-03-09 00:00:00,1403060.4,"Estimated electricity cost, week of 2026-03-09 — 176183 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00131,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-03-16 00:00:00,1336645.4,"Estimated electricity cost, week of 2026-03-16 — 167886 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00132,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-03-23 00:00:00,1215391.44,"Estimated electricity cost, week of 2026-03-23 — 152846 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00133,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-03-30 00:00:00,1281946.53,"Estimated electricity cost, week of 2026-03-30 — 161032 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00134,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-04-06 00:00:00,1204410.8,"Estimated electricity cost, week of 2026-04-06 — 151265 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00135,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-04-13 00:00:00,1161697.0,"Estimated electricity cost, week of 2026-04-13 — 145883 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00136,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-04-20 00:00:00,1135234.88,"Estimated electricity cost, week of 2026-04-20 — 142547 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00137,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-04-27 00:00:00,1234888.86,"Estimated electricity cost, week of 2026-04-27 — 154938 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00138,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-05-04 00:00:00,1218145.21,"Estimated electricity cost, week of 2026-05-04 — 152974 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00139,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-05-11 00:00:00,1231211.66,"Estimated electricity cost, week of 2026-05-11 — 154753 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00140,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-05-18 00:00:00,1384526.36,"Estimated electricity cost, week of 2026-05-18 — 173698 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00141,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-05-25 00:00:00,1321422.63,"Estimated electricity cost, week of 2026-05-25 — 165954 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00142,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-06-01 00:00:00,1303817.31,"Estimated electricity cost, week of 2026-06-01 — 163707 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00143,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-06-08 00:00:00,1577275.44,"Estimated electricity cost, week of 2026-06-08 — 197867 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00144,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-06-15 00:00:00,1426607.3,"Estimated electricity cost, week of 2026-06-15 — 179147 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00145,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-06-22 00:00:00,1890383.64,"Estimated electricity cost, week of 2026-06-22 — 237412 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00146,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-06-29 00:00:00,1631295.71,"Estimated electricity cost, week of 2026-06-29 — 204554 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00147,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-06-29 00:00:00,2400.0,"Estimated incident-response cost, week of 2026-06-29 — 3 flagged 'after_hours_access' events",,derived_cross_agent,COST-00148,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-06-29 00:00:00,16800.0,"Estimated incident-response cost, week of 2026-06-29 — 21 flagged 'repeated_denial' events",,derived_cross_agent,COST-00149,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-06-29 00:00:00,336000.0,"Estimated incident-response cost, week of 2026-06-29 — 70 flagged 'unauthorized_restricted_zone_access' events",,derived_cross_agent,COST-00150,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-06 00:00:00,47200.0,"Estimated incident-response cost, week of 2026-07-06 — 53 flagged 'repeated_denial' events",,derived_cross_agent,COST-00151,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-06 00:00:00,739200.0,"Estimated incident-response cost, week of 2026-07-06 — 154 flagged 'unauthorized_restricted_zone_access' events",,derived_cross_agent,COST-00152,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-06 00:00:00,800.0,"Estimated incident-response cost, week of 2026-07-06 — 1 flagged 'after_hours_access' events",,derived_cross_agent,COST-00153,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-07-06 00:00:00,1699494.82,"Estimated electricity cost, week of 2026-07-06 — 213397 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00154,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-13 00:00:00,696000.0,"Estimated incident-response cost, week of 2026-07-13 — 145 flagged 'unauthorized_restricted_zone_access' events",,derived_cross_agent,COST-00155,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-13 00:00:00,73200.0,"Estimated incident-response cost, week of 2026-07-13 — 60 flagged 'repeated_denial' events",,derived_cross_agent,COST-00156,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-13 00:00:00,8800.0,"Estimated incident-response cost, week of 2026-07-13 — 8 flagged 'after_hours_access' events",,derived_cross_agent,COST-00157,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-07-13 00:00:00,1581511.92,"Estimated electricity cost, week of 2026-07-13 — 198517 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00158,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-20 00:00:00,691200.0,"Estimated incident-response cost, week of 2026-07-20 — 144 flagged 'unauthorized_restricted_zone_access' events",,derived_cross_agent,COST-00159,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,56367.0,"Estimated FM services cost for Open Office - Floor 1, week of 2026-07-20 — 3132 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00160,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,56943.0,"Estimated FM services cost for Open Office - Floor 2, week of 2026-07-20 — 3164 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00161,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,9850.5,"Estimated FM services cost for Meeting Room A, week of 2026-07-20 — 547 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00162,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,47407.5,"Estimated FM services cost for Cafeteria, week of 2026-07-20 — 2634 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00163,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,23674.5,"Estimated FM services cost for Lobby, week of 2026-07-20 — 1315 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00164,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,3406.5,"Estimated FM services cost for Server Room, week of 2026-07-20 — 189 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00165,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,10359.0,"Estimated FM services cost for Executive Wing, week of 2026-07-20 — 576 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00166,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-20 00:00:00,6426.0,"Estimated FM services cost for Meeting Room B, week of 2026-07-20 — 357 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00167,BLD-HQ-01
INTERNAL-ENERGY,"Energy Operations (Internal, derived)",Energy Operations (derived),2026-07-20 00:00:00,1553435.06,"Estimated electricity cost, week of 2026-07-20 — 195294 kWh at time-of-day commercial tariff",,derived_cross_agent,COST-00168,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-20 00:00:00,36000.0,"Estimated incident-response cost, week of 2026-07-20 — 33 flagged 'repeated_denial' events",,derived_cross_agent,COST-00169,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-20 00:00:00,6400.0,"Estimated incident-response cost, week of 2026-07-20 — 5 flagged 'after_hours_access' events",,derived_cross_agent,COST-00170,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,3789.0,"Estimated FM services cost for Server Room, week of 2026-07-27 — 210 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00171,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-27 00:00:00,7600.0,"Estimated incident-response cost, week of 2026-07-27 — 8 flagged 'after_hours_access' events",,derived_cross_agent,COST-00172,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,11623.5,"Estimated FM services cost for Executive Wing, week of 2026-07-27 — 646 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00173,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,62001.0,"Estimated FM services cost for Open Office - Floor 1, week of 2026-07-27 — 3444 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00174,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-27 00:00:00,58000.0,"Estimated incident-response cost, week of 2026-07-27 — 47 flagged 'repeated_denial' events",,derived_cross_agent,COST-00175,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,62361.0,"Estimated FM services cost for Open Office - Floor 2, week of 2026-07-27 — 3464 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00176,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,6966.0,"Estimated FM services cost for Meeting Room B, week of 2026-07-27 — 387 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00177,BLD-HQ-01
INTERNAL-SECURITY,"Security Operations (Internal, derived)",Security Operations (derived),2026-07-27 00:00:00,763200.0,"Estimated incident-response cost, week of 2026-07-27 — 159 flagged 'unauthorized_restricted_zone_access' events",,derived_cross_agent,COST-00178,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,51660.0,"Estimated FM services cost for Cafeteria, week of 2026-07-27 — 2870 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00179,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,25834.5,"Estimated FM services cost for Lobby, week of 2026-07-27 — 1435 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00180,BLD-HQ-01
INTERNAL-OCCUPANCY,"Occupancy Operations (Internal, derived)",Occupancy Operations (derived),2026-07-27 00:00:00,10867.5,"Estimated FM services cost for Meeting Room A, week of 2026-07-27 — 604 occupant-hours at ₹18/hr",,derived_cross_agent,COST-00181,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,95590.98,"Estimated repair cost for HVAC-081 (HVAC Chiller) — wear-severity 2.12x base rate ₹45,000",,derived_cross_agent,COST-00182,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,57617.1,"Estimated repair cost for Cooling-077 (Cooling Tower) — wear-severity 1.86x base rate ₹31,000",,derived_cross_agent,COST-00183,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,63202.26,"Estimated repair cost for Air-082 (Air Handling Unit) — wear-severity 2.26x base rate ₹28,000",,derived_cross_agent,COST-00184,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,36914.93,"Estimated repair cost for Backup-080 (Backup Generator) — wear-severity 1.85x base rate ₹20,000",,derived_cross_agent,COST-00185,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,43460.63,"Estimated repair cost for Elevator-079 (Elevator Motor) — wear-severity 2.17x base rate ₹20,000",,derived_cross_agent,COST-00186,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,64721.63,"Estimated repair cost for Boiler-078 (Boiler) — wear-severity 1.24x base rate ₹52,000",,derived_cross_agent,COST-00187,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,46087.58,"Estimated repair cost for Air-076 (Air Compressor) — wear-severity 2.30x base rate ₹20,000",,derived_cross_agent,COST-00188,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,78665.43,"Estimated repair cost for Boiler-070 (Boiler) — wear-severity 1.51x base rate ₹52,000",,derived_cross_agent,COST-00189,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,35908.01,"Estimated repair cost for Air-074 (Air Handling Unit) — wear-severity 1.28x base rate ₹28,000",,derived_cross_agent,COST-00190,BLD-HQ-01
INTERNAL-MAINTENANCE,"Maintenance Operations (Internal, derived)",Maintenance Operations (derived),2026-07-28 06:00:00,61154.99,"Estimated repair cost for HVAC-073 (HVAC Chiller) — wear-severity 1.36x base rate ₹45,000",,derived_cross_agent,COST-00191,BLD-HQ-01
